x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
2.7826600958690704,-1.1126476672072227,-0.2695553863084754,4.550455943813386,1.1784594810931526,-1.5927757742152289,0.08251150408710206,-3.950966080797897,-3.7211504325644658,2.193267148108906,1
-1.2261228867214236,1.3717048582588272,1.1253504972179365,0.49896939674885754,0.6107745340372845,-3.6794268045160843,-1.1462783359539575,-3.3306572563481995,-3.413781464305358,2.5096295534477147,0
0.037183033107351555,0.5501436762817612,-0.6636792458956411,1.1302880507139785,-3.2641104567020944,0.045484837617034035,4.392518516473602,-0.20376153269539665,2.9700869743507488,-0.7154255499788058,0
-1.572860953711928,0.34007908576747614,0.6293964939371222,-2.596959118363257,-0.528233197987589,-2.2863626202441143,-0.40046451909362135,-0.22514471912634737,1.8706475742008413,3.1055999123390117,1
-3.7847843945908246,-0.3059174384779027,-0.2004246616955413,-0.09902816756082311,-3.036926051955216,2.501484554813822,3.86684169515554,-2.810679876193462,2.6917071360623424,1.0332250916345633,2
-3.1958555198761704,-0.7818420857209766,0.21691256134403514,-1.9226770480976978,-0.6580172662120658,1.855654836823943,0.6306911128240855,-1.2583811579463702,1.7556247196310146,1.5562136498316097,0
-3.5757762234496466,2.0715405683173733,0.8065283447231841,-1.537517736278414,-1.0491457895739422,-0.0015988842965035666,-0.8019615354538701,-0.6568598349829999,-0.37418560293320224,-0.033679350752036985,0
-1.7556048505235737,1.9557806483960927,0.29706056026283645,-1.7570547278318305,-1.0590725151209477,-2.0062031105991895,-1.4747028444558365,0.022152441585173266,1.1420454598553504,2.1245060269988087,0
-0.8201429504884715,6.979977098178674,-3.744029658806904,0.9322779264206732,-0.2975925167549477,-1.4024402634764548,-3.8285517746096165,-0.42650907843336205,-2.384623236497277,-3.4587609397048085,2
2.7089546537767677,1.1891729427578912,-2.5544292829574875,1.0459277258693178,-2.2614272510203914,0.9410312098383726,2.102183948334643,3.0572920192082993,3.9682182206677403,-2.7509497515980064,1
0.13454258558363236,1.8169162146143063,-0.7762073290085885,0.7187973718978105,-3.23055077947593,-0.8613487188040376,-0.7541262868763702,0.3918787653190092,3.6883951735703033,3.340636818453876,0
0.6967443845908897,1.174013824368582,-0.2548034409973652,2.8021262198709307,-2.84138122241962,1.0637442275048459,-0.7274571631162701,0.1664686220092475,1.5936601864952347,1.5849735034996324,2
0.08744565901147647,-2.1177167104984695,-0.11581909203744378,0.9001082973379919,0.4741647185463018,2.7460525245159566,-2.3916081274017236,-0.9535965111235638,0.7976105224253538,3.504307809257626,2
0.5550416944564588,0.4740659808399374,0.09550934216215645,-2.320836798837937,0.25397114516135577,-2.4625091686547407,0.38955024099716473,1.920535421445226,1.34195566285636,-0.3227254661892198,1
1.4480567166434137,0.05952821053423545,-2.039673596677878,-0.9310685841421973,-0.7065408436434849,0.42902529076613805,1.2539075458603985,2.0574325638386277,3.554144505567693,-0.9727627981050833,1
3.2349802392509797,-3.931031555861312,0.6996791773419375,-0.588305422444477,1.6402649744848525,-1.3513709264564748,0.10878077578983159,0.9029498753099179,1.7190043731193607,3.6091171798056005,1
1.4326165149973797,-0.5886210391915776,-1.6357218963100488,-0.8012533715526129,-0.7616446625055415,-1.4376502829756377,1.127226574340829,0.14161425540135664,3.7461732538289465,2.6312794791219885,1
-0.6021880468305689,-0.9684985688354215,-0.0735582617970022,1.2700432227969665,0.22638623041540873,2.19281671701854,1.107910000243993,-1.4638380074733424,-1.1711933951449116,-1.0538075385968755,2
-2.122432663545329,2.4817190503340507,1.4333368759941432,0.2720963757877781,-1.6326535412435375,-0.6955672172464904,-2.2965236471428794,-0.22008390954090584,-0.9166748261125003,1.2014401223882356,1
-3.139908529464154,4.0571884315725555,2.5249541398596724,-1.927588405699781,-1.1480643262454078,-5.405965224265731,-1.3734626230593974,-0.7025636172697947,-2.317913196037465,1.0782559981630204,0
-1.2568582255212797,0.4453397550249832,0.7120168450427047,-0.22993290759970686,-0.4917878622502644,-0.7158240175494297,1.6334875566282037,-0.9029548431793284,-0.7768158155968712,-0.7925373403681384,0
0.8874803113706455,3.982129845813336,-1.9372075143597312,2.3283596192485376,0.2964214247002921,-1.587238329916545,-1.2835794337843311,-0.8479860997576331,-3.4937810581599456,-3.358162229503138,2
2.865163179167611,-1.8755105096375004,-0.5137438781423203,1.9889584624261856,1.8747499003906678,-0.9055794681711229,-0.408109967670493,-1.4630964307841243,-1.6183262560771121,1.6174229416298882,1
-1.5637110241011545,0.2307261299861374,2.19668988838188,1.500597439296019,-0.5183841045274891,2.152511480665802,-1.0460867920287609,-0.07948706710332465,-2.6107166865044142,-1.2633347246252606,2
-5.45598320790655,1.332258613121911,2.7651251947567403,0.9649536684052328,-0.8851114206675471,2.6605074114561282,-0.8012940072418773,-3.099368688567977,-4.376129567496907,-1.014209904746096,2
-2.8930631160875753,-0.13459562042868972,0.7150295588258926,-0.3283959168877255,-0.5354789994951163,3.084661820351826,-1.8448605658711634,-0.8106273378274169,0.042901767639952265,1.1906522009642042,2
2.8155725690088262,0.26820800983363374,-3.8449981338086836,0.9364379619753819,1.0340754766072537,-0.7178278567216008,0.1882863836136881,-0.8527604748493446,1.1685404685836562,0.11198894489172118,1
-4.069090843941152,-2.073954462148778,0.6299525908635892,-4.028063358318257,-2.658072615547745,2.783085393827312,4.535080237760879,0.529026166706857,6.055348107663744,0.9377903710874648,0
0.7730108840960523,-0.9215397890925506,-1.0946232263909637,-0.9508481006543057,-0.48131224454748434,-1.0869865117354818,0.10579501747514286,-0.3283909287850624,3.3148461184024414,3.725242487424555,1
-2.0626761993638585,2.314969820918643,-0.9709456477748816,0.8645489054521014,-1.0814299885294416,0.1587627170742294,2.4469130134783112,-2.1560608314483307,-1.569459294828651,-3.0899079414717607,1
1.7150946504983449,-0.5173876357012615,2.059878540115552,1.1427355097238228,0.5699526590553547,-1.23153927796809,-0.3893295364351421,1.3139072628518775,-2.1956278444569306,-0.8420819908410497,0
3.992225698128684,-1.735597196810294,-2.9540584416636397,4.693260632346789,1.3651679213279753,-0.057408542317075706,0.4258612208461614,-4.00290877646556,-1.3627585905830761,2.4202415541812785,1
0.4164549350052709,1.0476771815343733,-0.393190638145575,3.3442443025108632,-2.9779790346066592,0.5712528458888114,-0.9301365735699593,-1.4650418320745273,1.4577332070151823,3.517440819614967,2
3.860436228623378,0.4947774735903203,-2.3728612688482884,1.1607840596052128,-2.3124189313554417,-1.0175838006426392,3.7649084232183974,2.6494073106454197,4.373856121671183,-1.8800169161126763,1
-5.831913119579145,1.426103235005754,2.6731711129453988,-1.8032393978549908,-0.2203581429360737,2.007083702691655,-1.2205643212542685,-1.2061997420750743,-2.9990033957123168,-1.5478629226301637,2
-1.6089682145680444,2.627539961340586,-2.138538734961097,0.7073949923528494,-0.9327678726851492,1.1272341386485152,0.00582612007649308,-1.440831187530585,-0.29186811712986815,-1.7935265591257887,2
1.4643661488296824,3.636938872583735,-2.7674923289130415,2.2509869577722874,1.052243505934503,-0.4341817709378595,-2.4763849329334677,-0.271269219174496,-3.207176817757268,-3.5336424949362475,2
